Primary ID,%5min,%10min,%15min,%30min,%60min,%120min,%180min,%240min
Metronidazole_N6_1,6.933646068354449,11.289619599056447,14.651711804522645,25.471047660704357,49.12851602468284,82.31494117019116,94.83915742396928,100.0
Metronidazole_N6_2,4.123691525094236,8.095218684608625,12.195027115943152,21.121360603582747,37.499412919803305,62.18869941029436,98.06920398253088,99.64990627727576
Metronidazole_N7_1,2.9448026146858415,9.207403174232306,18.354552318805567,37.19486912583016,62.48312799547479,98.43174583696376,98.43174583696376,100.0
Metronidazole_N7_2,0.2,0.2,0.2,11.974660848114992,49.30035632943603,59.96442506697333,83.95138726995955,86.15444544809424
Metronidazole_N8_1,13.5000855540239,19.54733186396179,24.294597924661144,42.769124551023,77.62087642170263,98.2236631551004,98.2236631551004,98.2236631551004
Metronidazole_N8_2,10.393395255406851,15.666966224680456,22.541714177551565,52.91795670319397,84.35640712436668,100.0,100.0,100.0
Metronidazole_N9_1,12.53002080445612,18.971193076193593,26.259268737610302,45.0121184068735,69.48509980645174,100.0,100.0,100.0
Metronidazole_N9_2,8.286750137509722,13.256417493474205,19.725233079543653,38.84395378606405,67.41082802189133,100.0,100.0,100.0
Metronidazole_N10_1,6.738488194257335,9.188357491833614,13.178378911825623,40.78320708020779,71.66197147083945,97.29570858545632,97.39326801603018,97.39326801603018
Metronidazole_N10_2,13.115717826013253,19.00855141473218,24.494143502385327,54.02798605331004,82.51192895121123,97.06848602578428,97.06848602578428,97.06848602578428
Metronidazole_N11_1,6.880704946563352,11.428747302672631,14.737847260386316,22.4187467609097,38.27201929827853,65.15951691317836,95.02750715879972,95.02750715879972
Metronidazole_N11_2,7.974421367892631,13.2885002854996,15.805155660201534,24.325295755213833,38.195713554824174,67.77678831316558,94.60684078255149,100.0
Atenolol_N1_1,8.10230445729653,14.527624749494798,17.626723807389418,23.555416820076083,42.07130546274761,83.39774623451326,93.32537510033546,98.09158676036644
Atenolol_N1_2,8.421207284578037,14.812279573099918,16.363513592729365,26.13709301022728,41.84128298565894,89.48692149185,89.48692149185,89.48692149185
Atenolol_N2_1,2.8397996097647935,11.63700150146634,13.330376605427086,20.2733286272448,34.26542024564824,70.78391342358245,90.2954770183492,94.6165913289626
Atenolol_N2_2,12.028770125233851,19.446130054827503,23.057318131544783,32.38978588804443,44.04038137284761,80.4854786891778,80.4854786891778,99.593507105134
Atenolol_N3_1,4.63677793062145,8.733170300083078,12.056766347774465,19.28203504591029,30.711284541890087,48.33278226431143,65.81729254590768,83.91213776309644
Atenolol_N3_2,8.859059526709972,12.77938741721854,17.56663650199498,25.850739654097698,38.00694248883854,55.96981166328633,70.11570616973007,83.31508192714283
Atenolol_N4_1,9.243273582425704,16.186228003906034,18.336242331808972,30.65748891462385,53.41955336413636,96.1293742535084,96.87264902005832,98.1854875315668
Atenolol_N4_2,9.89092852126152,16.21529590422624,17.853990586858476,25.401918851606567,38.67058839920047,95.23430002565136,95.39128132967384,99.67665375357828
Atenolol_N5_1,1.2827540490410418,8.858926091412117,12.8918109831367,21.16955830767825,42.161089121041705,83.2668054059452,96.2355904847093,97.96013777610642
Atenolol_N5_2,15.104705921645904,22.08855446013524,34.30276513506867,44.80793287404624,65.61783629015852,93.9201262482883,97.2372939508306,97.2372939508306
Atenolol_N6_1,3.35734258112966,10.560037097331747,15.312174855552849,22.389281663854064,36.114554721331515,56.955755024785475,71.30231473045899,84.14634522741166
Atenolol_N6_2,12.780267012219047,18.782845473801185,22.537001379978843,31.011070249136367,42.90796321813906,63.58485754582775,79.21940446967139,91.19741302128168
Atenolol_N7_1,11.11243414764444,18.70475080964472,21.70470039122548,34.471877785751744,48.37132414859917,99.1309259074511,99.1309259074511,99.93772788857316
Atenolol_N7_2,16.625569518850444,20.47300313756904,29.41064186651979,45.907443799128814,58.364416962899895,97.7379357966588,97.1491722158247,98.43168485789148
Atenolol_N8_1,10.361744619771814,13.70421856862086,22.420771413994498,40.682999169251346,90.89532805050187,96.96768808284315,98.00080773841968,98.32259390355856
Atenolol_N8_2,9.772302805179574,14.88242686163561,22.23689465628412,45.07629537456646,98.79244841626206,99.54624471619228,99.74713137240867,99.74713137240867
Atenolol_N9_1,7.885955316306687,12.719689342033895,17.536489295973222,24.905253868346776,39.19448974980634,60.52950907158223,96.87416388020546,99.71524148712116
Atenolol_N9_2,9.107989835282062,14.282119972440691,19.804934803332426,31.9911344629328,47.126413704223395,69.61838086788435,97.95208736838867,100.0
Atenolol_N10_1,1.2827540490410418,8.858926091412117,12.8918109831367,21.16955830767825,42.161089121041705,83.2668054059452,96.2355904847093,97.96013777610642
Atenolol_N10_2,15.104705921645904,22.08855446013524,34.30276513506867,44.80793287404624,65.61783629015852,93.9201262482883,97.2372939508306,97.2372939508306
Atenolol_N11_1,1.2827540490410418,8.858926091412117,12.8918109831367,21.16955830767825,42.161089121041705,83.2668054059452,96.2355904847093,97.96013777610642
Atenolol_N11_2,15.104705921645904,22.08855446013524,34.30276513506867,44.80793287404624,65.61783629015852,93.9201262482883,97.2372939508306,97.2372939508306
Diclofenac_N2_1,8.280308758961702,13.059155641259403,16.89345607356777,27.423181769861955,48.84458039080771,87.7268802540196,87.7268802540196,87.7268802540196
Diclofenac_N2_2,5.927844306110859,9.993104483734186,14.071073386509546,26.080956150594595,47.540045317869634,78.13213057438234,78.13213057438234,81.92278284179976
Diclofenac_N4_1,7.781061869735251,10.656150295835005,15.479299487028076,28.95776132031703,51.60589787325003,89.40448705579954,95.39480690586944,95.39480690586944
Diclofenac_N4_2,8.525924200714462,16.088311452137305,20.369691598658655,30.854069455598196,58.13407070566945,89.63273147494122,91.4929498951934,91.4929498951934
Diclofenac_N5_1,7.800232394464776,11.797751625269363,16.138127875028317,26.122993387019456,51.27568779725429,80.98731092849323,82.31362778921554,82.43373432243571
Diclofenac_N5_2,9.08918561002665,14.589624005179282,22.42071024518115,38.05591647935994,78.08167757906409,84.1455633930845,84.1455633930845,84.1455633930845
